date,text,media_type
2025-01-07 03:35:26+00:00,"**🌍🤔 ርእደ መሬት ቢከሰት ምን ማድረግ እንዳለብዎት ያውቃሉ? **

**⚠️ርእደ መሬት ያለምንም ማስጠንቀቂያ  ሊከሰት ይችላል፣ ይህም በህይወት እና ንብረት ላይ ከፍተኛ ጉዳት ያስከትላል። 

✅ዝግጁ መሆን  ደህንነትን ለመጠበቅ የመጀመሪያው እርምጃ ነው—እራስዎን ይጠብቁ ፣ የአደጋ ጊዜ እቅድ ይኑርዎት፣ ርእደ መሬት በሚከሰትበት ጊዜ እና በኋላ ምን ማድረግ እንዳለቦት ይወቁ:-**


👉 **ባሉበት ዝቅ ይበሉ፣ በእጆችዎ  እና ጉልበቶችዎ ይሂዱ**። ይህ አካሄድ በሚወድቁ ነገሮች እና ፍርስራሾች ከመመታት እና መውደቅ ይከላከላል፣ ወደ ደህንነት ሳይጎዱ እንዲሄዱ ያስችላል🚨 ።

👉 **ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍ**ኑ ፣ ጠንካራ ጠረጴዛ በአቅራቢያ ካለ ከሱ ስር ለጥበቃ በመግባት ይጠለሉ 🛡።

👉 ምንም መጠለያ ከሌለ፣ **ከመስኮቶች ይራቁ**፣ ወደ የቤቱ/ህንጻ ውስጠኛው ግድግዳ ይሂዱ እና እራስዎን ከሚወድቁ ነገሮች ወይም ፍርስራሾች ለመከላከል **ጎንበስ ይበሉ** 🛡።

**❗️በጠረጴዛ  ስር ከተጠለሉ በመንቀጥቀጡ ጊዜ ሊንቀሳቀስ ስለሚችሉ አጥብቀው ይያዙት።
❗️ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍኑ ፣ መጠለያ ከሌለ መንቀጥቀጡ እስኪቆም ድረስ በሁለቱም እጆችዎ ጭንቅላትዎን እና አንገትዎን በመሸፈን እራስዎን ይጠብቁ።**

**🌍📱በመሬት መንቀጥቀጥ ወቅት የእርስዎንም ሆነ የቤተሰብዎን ደህንነት ለመጠበቅ  ወቅታዊ የሆኑ ማንቂያዎችን፣ መመሪያዎችን ለማግኘት ይህን መተግበሪያ ይጠቀሙ**:-

👉**ios**[**:**](https://apps.apple.com/us/app/rilevatore-terremoto/id1449893235) እዚህ ይጫኑ[ ](https://play.google.com/store/apps/details?id=com.finazzi.distquake)**
👉android: **[እዚህ ይጫኑ ](https://play.google.com/store/apps/details?id=com.finazzi.distquake)
**👉huawei app gallery**: [እዚህ ይጫኑ](https://appgallery7.huawei.com/#/app/c101792515)",MessageMediaPhoto
2024-12-16 07:08:46+00:00,"🎙✨ **የጤና ወግ ቪዲዮ ፖድካስት** ✨🎙

🤝ከ **engenderhealth **እና ከ**saint paul institute for reproductive health and rights (spirhr)** ጋር በመተባበር:

                            **👨‍👩‍👧‍👦የቤተሰብ ምጣኔ👨‍👩‍👧‍👦**

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

**🤔 የቤተሰብ ምጣኔ ማለት ምን ማለት ነው።
💊🤱 የተለያዩ አይነት የእርግዝና መከላከያ ዘዴዎች እና አጠቃቀማቸው
⚖️ ጥቅሞቻቸው፣ ጉዳቶቻቸው እና ውጤታማነታቸው
💡💑 ለፍላጎትዎ ትክክለኛውን የእርግዝና መከላከያ ዘዴ መምረጥ
💬 እና ሌሎች ተጨማሪ የመወያያ** **ነጥቦች **

👉ውይይቱን ለመመልከት [እዚህ ይጫኑ ](https://youtu.be/hdomn7axzkk)

**🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 youtube: ****https://www.youtube.com/c/yetenaweg?sub_confirmation=1**

**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

📸 instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 twitter: ****https://twitter.com/yetenaw?s=21&t=nyvsmz_nuwsnhtoxiw8vzw****
📘 facebook: ****https://www.facebook.com/yetenaw****
📹 youtube: ****https://www.youtube.com/c/yetenaweg?sub_confirmation=1****
🌐 website: ****https://yetenaweg.com/**** 
💼 linkedin: ****https://www.linkedin.com/company/yetena-weg/**",MessageMediaDocument
2024-12-13 06:49:28+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

በ **engenderhealth **እና **saint paul institute for reproductive health and rights (spirhr) **ጋር በመተባበር:
       
**🧒➡️🧑ጉርምስና🔄** 

🌟 የተካተቱት ርዕሶች:

**__🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!__**

👉ውይይቱን ለመመልከት [እዚህ ይጫኑ ](https://youtu.be/gcthkaxhq2o)

**🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 youtube: ****https://www.youtube.com/c/yetenaweg?sub_confirmation=1**

**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

📸 instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 twitter: ****https://twitter.com/yetenaw?s=21&t=nyvsmz_nuwsnhtoxiw8vzw****
📘 facebook: ****https://www.facebook.com/yetenaw****
📹 youtube: ****https://www.youtube.com/c/yetenaweg?sub_confirmation=1****
🌐 website: ****https://yetenaweg.com/**** 
💼 linkedin: ****https://www.linkedin.com/company/yetena-weg/**",MessageMediaDocument
2024-12-12 03:02:57+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

**🤝ከ engenderhealth እና ከsaint paul institute for reproductive health and rights (spirhr) ጋር በመተባበር:**
**
                     🤰🏾 የድህረ ወሊድ ጤና 🤱🏾**

__🧍🏽‍♀️ ከወሊድ በኋላ የሚከሰቱ ቁልፍ ውስጣዊ እና ውጪያዊ አካላዊ ለውጦች
❗️ከወሊድ በኋላ ሊመጡ የሚችሉ  ችግሮች ምልክቶች
💊 የእርግዝና መከላከያ አማራጮች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ__

👉**ውይይቱን ለመመልከት **[**እዚህ ይጫኑ **](https://youtu.be/ugctufrov38)
**
🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 youtube: ****https://www.youtube.com/c/yetenaweg?sub_confirmation=1****
**
**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያ መለያዎቻን  ይከተሉን:

📸 instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 x(twitter): ****https://twitter.com/yetenaw?s=21&t=nyvsmz_nuwsnhtoxiw8vzw****
📘 facebook: ****https://www.facebook.com/yetenaw****
🌐 website: ****https://yetenaweg.com/**",MessageMediaDocument
2024-12-11 15:11:40+00:00,"የኩላሊት ለጋሽ መሆን፦ ማወቅ ያለብን ነገሮች።

በኢትዮጵያ የኩላሊት ህመም  ከፍተኛ የጤና ተግዳሮት ሲሆን ብዙ ግለሰቦችን ያጠቃል። በተጨማሪም የጤና ስርዓቱ ላይ ከባድ ሸክም እየፈጠረ ነው። በመጨረሻ ደረጃ የኩላሊት በሽታ ለሚሰቃዩ የኩላሊት ንቅለ-ተከላ  በጣም ውጤታማ የሕክምና አማራጭ ነው። የኩላሊት እጥበት የኩላሊትን ተግባራት በመፈጸም ህይወትን ማቆየት ቢችልም እንደኩላሊት ንቅለ ተከላ ጥሩ ኑሮ ወይም ረጅም የህይወት ዘመን አይሰጥም። የኩላሊት እጥበት  ብዙ ጊዜ ሆስፒታል መመላለስን ስለሚስከስት ለታካሚዎች አካላዊ እና ስሜታዊ ጉዳት ያመጣል። በአንፃሩ የተሳካ የኩላሊት ንቅለ ተከላ የኩላሊት መደበኛ ስራን ወደነበረበት እንዲመለስ በማድረግ ታካሚዎች ጤናማ እና ጥሩ ህይወት እንዲመሩ ያስችላቸዋል።
በህይወት እያሉ ኩላሊት መለገስ የተቀባዩን ህይወት በእጅጉ ከማሻሻል በተጨማሪ ህይወቱን ያድኑታል ። ይህ ጽሁፍ የኩላሊት ለጋሽ የመሆን ሂደትን ከመጀመሪያ ምርመራ ጀምሮ እስከ ድህረ ልገሳ ድረስ ለማብራራት ያለመ ነው። ይህንን  በማቅረብ፣ ብዙ ግለሰቦች በህይወት እያሉ የኩላሊት ለጋሾች በመሆን ሊያመጡ የሚችሉትን ከፍተኛ ተጽዕኖ እንዲያስቡ ያበረታታል

robel habtamu ababiya m.d, general practitioner, lecturer

https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%88%e1%8c%8b%e1%88%bd-%e1%88%98%e1%88%86%e1%8a%95%e1%8d%a6-%e1%88%9b%e1%8b%88%e1%89%85-%e1%8b%ab%e1%88%88%e1%89%a5%e1%8a%95-%e1%8a%90%e1%8c%88/",MessageMediaWebPage
2024-12-10 09:39:23+00:00,"👩**የሴቶች መብት ሰበአዊ መብቶች ናቸው!!!**

📣**በጾታ ላይ የተመሰረተ ጥቃት እንዲቆም ዝምታውን መስበር**📣


ℹ️በፆታ ላይ የተመሰረተ ጥቃት ማህበራዊ ጉዳይ ብቻ አይደለም - አካላዊ፣ 🧠 አእምሯዊ እና ስሜታዊ ደህንነትን የሚጎዳ ከባድ የህብረተሰብ ጤና ስጋት ነው።

**🏥 ፆታን መሰረት ያደረጉ ጥቃቶች የደረሰባቸው ሰዎች ሁሉን አቀፍ እንክብካቤን በአንድ ቦታ ማግኘት ይችላሉ።**

**የአንድ መስኮት አገልግሎት—

   ✅ የህክምና ድጋፍ 🩺
   ✅ የስነ-ልቦና ምክር 💬
   ✅ የህግ ድጋፍ ⚖️
   ✅ እና ሌሎች አገልግሎቶች በአንድ ላይ የሚገኝበት ቦታ ነው።**

⚜️**በፆታ ላይ የተመሰረተ ጥቃት መዘዞች ምን ምን ናቸው?**

⚜️**በኢትዮጵያ ውስጥ ጾታን መሰረት ያደረጉ ጥቃቶችን ለማስቆም ምን እናርግ?**

🔱**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%e1%8c%be%e1%89%b3%e1%8a%95-%e1%88%98%e1%88%b0%e1%88%a8%e1%89%b5-%e1%8b%ab%e1%8b%b0%e1%88%a8%e1%8c%89-%e1%8c%a5%e1%89%83%e1%89%b6%e1%89%bd%e1%8a%95-%e1%88%88%e1%88%9b%e1%88%b5%e1%89%86%e1%88%9d/)
[
](https://t.me/yetenaweg)🔱**የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 **[እዚህ ይጫኑ።](https://t.me/yetenaweg)",MessageMediaPhoto
2024-12-08 08:17:20+00:00,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

በ **engenderhealth **እና **saint paul institute for reproductive health and rights (spirhr) **ጋር በመተባበር:
       
      **🧒➡️🧑ጉርምስና🔄** 

🌟 የተካተቱት ርዕሶች:

**🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!**

       📅 በቅርብ ቀን ይጠብቁን! ⏳",MessageMediaDocument
2024-12-07 13:42:13+00:00,"🎙✨ **የጤና ወግ ቪዲዮ ፖድካስት** ✨🎙

🤝ከ e**ngenderhealth** እና ከ**saint paul institute for reproductive health and rights (spirhr)** ጋር በመተባበር:

       🤰🏾 **የድህረ ወሊድ ጤና** 🤱🏾

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

**🧍🏽‍♀️ ቁልፍ ውስጣዊ እና ውጪያዊ** **አካላዊ ለውጦች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ
💊 የእርግዝና መከላከያ አማራጮች
💬 እና ሌሎች ተጨማሪ የመወያያ ነጥቦች**
      
     📅 በቅርብ ቀን ይጠብቁን! ⏳",MessageMediaDocument
2024-12-03 10:26:03+00:00,"✍ የአለም አቀፍ የአካል ጉዳተኞች  ቀን በየአመቱ december 3 ይከበራል።

✍✍ዘንድሮም ''የአካል ጉዳተኞችን የመሪነት ሚና በማጉላት አካታችና ዘላቂ ልማትን እናረጋግጥ!'' በሚል መሪ ቃል እየተከበረ ይገኛል።

👉 አካል ጉዳት ማለት የአእምሮ፣ የስሜት ህዋሳት እና የአካል መጎዳት ሲሆን ግለሠቡን በማህበረሰቡ ውስጥ እኩል ተሳትፎ እንዳያደርግ የሚገድብ ሁኔታ ነው፡፡

👉 አካል ጉዳተኝነት ማለት በተፈጥሮ ወይም በሰው ሰራሽ ምክንያቶች ማየት ፣መናገር መስማት የማይችል ወይም በእግሩ ላይ ወይም በአእምሮ ዝግመት የሚሰቃይ ሰው ነው።

💥  አካል ጉዳተኞችን ማካተትን በሚመለከቱ ወሳኝ ጉዳዮች ላይ ድጋፍን ማሰባሰብ፣ ስለ አካል ጉዳተኞች ግንዛቤ የማሳደግ ስራን ማበረታታት እንዲሁም ትኩረትን ወደ ሁሉን አቀፍ እና ተደራሽ ማህበረሰብ ጥቅሞች ማዳረስ አስፈላጊ ነው።",MessageMediaPhoto
2024-12-01 15:49:14+00:00,"👉 እ.ኤ.አ. ከ1988 ጀምሮ በየዓመቱ **december 1** ቀን አለም አቀፍ የhiv ቀን ታስቦ ይውላል።

✍️✍️የዘንድሮው ቀን** ለ37ኛ ጊዜ ሲከበር** ፣ ኤችአይቪ  ኤድስን በመዋጋት ረገድ እኩልነትን እና የጤና መብትን ማስከበር አስፈላጊ መሆኑን አፅንዖት ሰጥቷል.

👉ይህ ቀን በኤች አይ ቪ ቫይረስ መስፋፋት ምክንያት የተከሰተውን የኤድስ ወረርሽኝ ግንዛቤ ለማስጨበጥ እና በበሽታው የሞቱ ሰዎችን ለማሰብ የተዘጋጀ ዓለም አቀፍ ቀን ነው።

📊በ2023 መጨረሻ የተካሔደ ጥናት እንደሚጠቁመው  39.9 ሚሊዮን ሰዎች ከ hiv ጋር ይኖራሉ ።  እስከአሁንም የ 43.2 ሚሊዮን ሰዎችን ህይወት ቀጥፏል። ይህም የበሽታውን አስከፊነት ያሳያል።

✍️በኢትዮጵያ የኤችአይቪ ስርጭት ከ1980ዎቹ መገባደጃ ጀምሮ በ2000 ወደ 11 በመቶ ከፍ ብሏል፣ ከዚያ በኋላ በመጠኑ እየቀነሰ በ2024 ወደ 10 በመቶ ገደማ ደርሷል። በመቀነሱም ምክንያት መዘናጋት ታይቷል፣ጥንቃቄ ማድረጉ እየተተወ መቷል። ስለዚህም ግንዛቤ ማስጨበጫ መስጠት ግድ ይላል።

🩺 ግንዛቤን ያሳድጉ፡ ኤች አይ ቪን ስለ መከላከል፣ ምርመራ እና ህክምና በማህበረሰብዎ ውስጥ ይወያዩ። 

✍️የሁሉንም ሰው የጤና መብት በመጠበቅ እና አዳዲስ ኢንፌክሽኖችን እንዳይፈጠሩ አስፈላጊውን ጥንቃቄ በማድረግ ከኤድስ ነፃ የሆነ ትውልድ ማሳካት እና ለኤችአይቪ ኤድስ የሚደረገውን ምላሽ ዘላቂነት ማረጋገጥ እንችላለን።",MessageMediaPhoto
2024-11-30 06:57:52+00:00,"**🌍✨ 16 ቀናት እንቅስቃሴ፡ በጾታ ላይ የተመሰረተ ጥቃትን ተባብረን እናስቁም ✊🧡**

**📌 ፆታን መሰረት ያደረገ ጥቃት ምንድን ነው?**
በፆታ ላይ ተመስርተው የሚፈጸሙ አካላዊ፣ ወሲባዊ፣ ስሜታዊ ወይም ኢኮኖሚያዊ ጥቃቶችን ይመለከታል።

**📌 ፆታን መሰረት ላደረጉ ጥቃቶች ተጋላጮች እነማን ናቸው?**
ፆታን መሰረት ያደረገ ጥቃት በማንኛውም ሰው ላይ ሊፈጽም ቢችልም፣ አብዛኞቹ ተጠቂዎች ግን ሴቶችን ናቸው።👩‍🦰🧕👩🏾

**📌 ፆታን መሰረት ያደረጉ ጥቃቶች ተፅዕኖዋቸው ምንድን ነው?**
ፆታን መሰረት ያደረ ጥቃት:
         •ህይወትን ያጠፋል ⚠️
         •ቤተሰቦችን ያናጋል 👨‍👩‍👧‍👦
         •ኢኮኖሚን ያዳክማል 📉
         •ወደ እኩልነት እና ዘላቂ ልማት የሚደረግ እድገትን ያግዳል/ያዳክማል🙅‍♀️

**📌 ከ16 ቀናት እንቅስቃሴጋር ምን ያገናኘዋል?**
ፆታን መሰረት ያደረገ ጥቃትን ማስቆም የ16 ቀናት እንቅስቃሴ ዋና አላማ ነው። በዚህ እንቅስቃሴ ውስጥ ማኅበረሰቡን ማእከል በማድረግ ግንዛቤን ማሳደግ፣ ፍትህን ማበረታታት እና ከ ፆታዊ ጥቃት የፀዳ ዓለምን መፍጠር ይቻላል።",MessageMediaPhoto
2024-11-26 04:28:12+00:00,"📅 የዚህ አመት የ16 ቀናት እንቅስቃሴ (activism) መሪ ሃሳብ:
""**በሴቶች እና ህጻናት ላይ የሚደርሱ ጥቃቶችን ለማስቆም የ30 አመታት የጋራ እርምጃ**"" ነው።

📆 ዘመቻው ከህዳር 16 እስከ ታህሳስ 1 ድረስ የሚቆይ ሲሆን አላማው ይህን ያካትታል:

**🚫 በስርዓተ-ፆታ ላይ የተመሰረተ ጥቃትን (gbv) መንስኤዎችን መፍታት

⚖️ የሥርዓተ-ፆታ እኩልነትን ማስተዋወቅ

💼 ለሴቶች እና ለህፃናት ኢኮኖሚያዊ ዕድሎችን መፍጠር

📈 በሴቶች ላይ የሚደርሱ ጥቃቶችን ለማስወገድ እድገትን ማፋጠን

🗳 ውሳኔ ሰጪዎች እርምጃ እንንዲወሰዱ ማሳሰብ

🧡 በሴቶች ላይ የሚደርሱ ጥቃቶችን ለማስቆም የ16ቱን ቀናት እንቅስቃሴ (activism) ይቀላቀሉ፣ በፆታ ላይ የተመሰረተ ጥቃትን በመከላከል፣ ለተጎጂዎች ጥበቃ እና  ድጋፍ በመስጥት የበኩሉዎን አስተዋጽኦ ያድርጉ! 🧡**",MessageMediaPhoto
2024-11-24 04:55:46+00:00,"✍✍ በየአመቱ በ ፈረንጆች **november 1**8-24 የፀረ-ተሕዋስያንን` መቋቋም` (amr)** ** ሳምንት  ታስቦ ይውላል።

👉ፀረ-ተህዋሲያንን መቋቋም (ኤኤምአር) የሚከሰተው ባክቴሪያ፣ ቫይረሶች፣ ፈንገሶች እና ጥገኛ ተውሳኮች በጊዜ ሂደት ሲለዋወጡ እና ለመድኃኒት ምላሽ መስጠት ሲሳናቸው ኢንፌክሽኑን ለማከም አስቸጋሪ እና የበሽታ መስፋፋት፣ ከባድ ህመም እና ሞትን ሲያስከትል ነው።

👉 ይህም የሚከሰተው መድሀኒቱን ደጋግሞ በመውሰድ፣በሀኪም ያልታዘዘ መድሀኒት በመወሰድ ፣ ለበሽታው ከሚመጥነው መድሀኒት በላይ መውሰድ ና በሀኪም የታዘዘን መድሀኒት ባለመጨረስ ሊሆን ይችላል።

👉ይህን የamr ሳምንትን በቃላት ሳይሆን በተግባር እናክብረው ፣ እራሳችንን እና ሌሎችን እናስተምር፣ ፀረ-ተህዋሲያን መቋቋምን ለመዋጋት እና የወደፊት የጤና እንክብካቤን ለመጠበቅ በጋራ እንሟገት፣ አብረን  እንስራ።

ለበለጠ መረጃ  ይህን [ሊንክ](https://yetenaweg.com/%e1%8a%a0%e1%8c%8d%e1%89%a3%e1%89%a5-%e1%8b%ab%e1%88%88%e1%8b%8d-%e1%8b%a8%e1%8d%80%e1%88%a8-%e1%89%b0%e1%88%85%e1%8b%8b%e1%88%b2%e1%8b%ab%e1%8a%95-%e1%88%98%e1%8b%b5%e1%88%83%e1%8a%92%e1%89%b6/) ይጫኑ።",MessageMediaPhoto
2024-11-14 04:50:51+00:00,"✍✍ በየአመቱ በፈረንጆች november 14 አለም አቀፍ የ ስኳር በሽታ ቀን  ታስቦ ይውላል። በሃገራችንም ለ34ኛ ጊዜ ህዳር 5  ""የስኳር ህመምና ምሉዕ ደህንነት፡- ለስኳር ህመም ህክምና እና ክብካቤ ተገቢውን ተደራሽነት ካገኙ ሁሉም የስኳር ህመም ያለባቸው ሰዎች በተሟላ ጤንነት የመኖር እድል አላቸው!” በሚል መሪ ቃል ይከበራል::

✍ የስኳር በሽታ ስጋቶችን ለመቀነስ እና በስኳር በሽታ የተያዘ ማንኛውም ሰው ፍትሃዊ ፣ አጠቃላይ ፣ ተመጣጣኝ እና ከፍተኛ ጥራት ያለው ህክምና እና እንክብካቤ እንዲያገኙ ሊደረግ ይገባል።

✍ በሃገራችን ከ1.9 ሚሊዮን በላይ ሰዎች ከስኳር ህመም ጋር እንደሚኖሩ ሲገመት ከነዚህም 50 በመቶ የሚሆኑት ህሙማን ምንም አይነት የስኳር ምርመራ ያላደረጉ በመሆናቸው የህክምና እርዳታ እያገኙ አይደለም፡፡

💥የስኳር በሽታ ምርመራዎች ምንድን ናቸው?

💥 የስኳር በሽታ ተጋላጭነትን የሚጨምሩ ነገሮች ምን ምንድን ናቸው?

💥የስኳር በሽታ የሚያስከትላቸው ችግሮች ምንድን ናቸው?

💥 የስኳር በሽታን እንዴት መከላከል ይቻላል?

እነዚህንና ሌሎች ጥያቄዎችን ለመመለስ 
🔸ለበለጠ መረጃ: https://yetenaweg.com/tag/diabetes/",MessageMediaPhoto
2024-11-06 06:36:12+00:00,"🤰🏽በዚህ እሁድ **በቴሌግራም ቀጥታ ስርጭት** አዲስ ውይይት ይዘን ቀርበናል።

ርዕሳችን: 💥**የስነ** **ወሊድ ዝግጅት**💥

የስነ ወሊድ ዝግጅት በውስጡ ብዙ ክፍሎች ሲኖሩት ከነሱም መሃል የተወሰኑት: 

**
🤰🏽የቅድመ ወሊድ እንክብካቤ

🤰🏽ለእናት እና ለልጅ አስፈላጊ ነገሮችን ማዘጋጀት**`
`**
🤰🏽 የቤተሰብ እና ማህበረሰብ ድጋፍ ማጠናከር

🤰🏽እህት እና ወንድሞች ካሉ የልጆች ማቆያ ማዘጋጀት 

🤰🏽የገንዘብ ዝግጅት ማድረግ

🤰🏽 ለህፃኑ ደህንነቱ የተጠበቀ ቦታ ማደራጀት

🤰🏽 የአዕምሮ እና የስሜት ዝግጅት

🤰🏽ስለ ድኅረ ወሊድ እንክብካቤ መማርን ያካትታል።**


🗣እንግዳችን:
👉 **ዶ/ር ቅድስት ገ/ጻዲቅ ደበሌ** (የፅንስ እና የማህፀን ሐኪም በኤካ ኮተቤ አጠቃላይ ሆስፒታል)

🗓**እሁድ ህዳር 1 2017**

⏰**ከምሽቱ 12 ሰዓት (በኢትዮጵያ**)

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?voicechat

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncbxmyodvh",MessageMediaPhoto
2024-10-30 08:21:01+00:00,"✍️✍️ በየአመቱ በ ፈረንጆች **ጥቅምት 29 (በትላንትናው እለት) **አለም አቀፍ የ ስትሮክ ቀን  ታስቦ ይውላል።

✍️ ቀኑም የአካል ብቃት እንቅስቃሴ ስትሮክን ለመከላከልና ከስትሮክ ለማገገም ያለውን ሚና አጉልቶ የሚያሳይ ግንዛቤ ማስጨበጫ ከሁሉም የህብረተሰብ ክፍል ለተውጣጡ ሰዎች በማዳረስ ና በማሳተፍ ይከበራል።

💥የአካል ብቃት እንቅስቃሴ ስትሮክን በመከላከል ረገድ ያለው ጠቀሜታ ምንድነው?

🔸ለበለጠ መረጃ: 👉[እዚህ ይጫኑ](https://yetenaweg.com/%e1%88%b5%e1%89%b5%e1%88%ae%e1%8a%ad-stroke/)",MessageMediaPhoto
2024-10-27 16:54:13+00:00,"የኢንሱሊን መርፌ ቦታዎች
✅የመርፌ ቦታዎችን በየጊዜው ይቀይሩ
✅አንድአይነት ቦታ ላይ ደጋግመው አይውጉ",MessageMediaPhoto
2024-10-27 15:32:28+00:00,"ለስኳር ህመምተኞች አምስቱ የኤስ (5s)የአካል ብቃት እንቅስቃሴዎች ምክሮች የሚከተሉት ናቸው 

1.መቀመጥ(sitting): ረጅም መቀመጥን ይቀንሱ; በየ 30 ደቂቃው በቀላል እንቅስቃሴዎች ያቋርጡ :: 

2.ደረጃ መውጣት(stepping)፡ የዕለት ተዕለት እንቅስቃሴን ለመጨመር በመደበኛ የእግር ጉዞ ወይም ተመሳሳይ እንቅስቃሴዎች ይሳተፉ። 

3.ማላብ(sweating)፡ ቢያንስ ለ150 ደቂቃዎች መጠነኛ የኤሮቢክ የአካል ብቃት እንቅስቃሴ ማድረግ።
4. ማጠናከር(strengthening)፡ የጡንቻን ብዛትን እና የኢንሱሊን ስሜትን ለማሻሻል ቢያንስ በሳምንት ሁለት ጊዜ የመቋቋም ስልጠናን ማካተት። 

5. እንቅልፍ(sleeping)፡ ለአጠቃላይ ጤና እና ግሊሲሚክ ቁጥጥር አስፈላጊ በመሆኑ ለጥራት እንቅልፍ ቅድሚያ ይስጡ",MessageMediaPhoto
2024-10-27 15:05:49+00:00,ተጀምሯል !!,
2024-10-24 04:16:29+00:00,"💫በዚህ እሁድ **በቴሌግራም ቀጥታ ስርጭት** አዲስ ውይይት ይዘን ቀርበናል።

🌟**ከስኳር በሽታ ጋር መኖር ብዙ የአኗኗር ማስተካከያዎችን ይጠይቃል**:

⚡️የደም ስኳር ክትትል
⚡️የአመጋገብ ለውጥ
⚡️የአካላዊ እንቅስቃሴ
⚡️መድሃኒት መውሰድ
⚡️መደበኛ ክትትል ማድረግ
⚡️የአእምሮ ጤና ግንዛቤ
⚡️የእግር እንክብካቤ

🔊እንግዳችን:
**ዶ/ር ክብረት እንየው (የውስጥ ደዌ ህክምና ረዳት ፕሮፌሰር፣ በአ•አ•ዩ የኢንዶክራይን እና ሜታቦሊዝም ፌሎ)**

🗓 **እሁድ ጥቅምት 17 2017**

⏱ **ከምሽቱ 12 ሰዓት (በኢትዮጵያ)**

✨ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

✨የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: 👇👇👇👇👇👇👇 https://t.me/+dl4juoncbxmyodvh",MessageMediaPhoto
